#  Table all_wfc_june03.fits[1]  Thu 15:22:31 12-Jun-2003

#      WAVELENGTH           F435W           F475W           F550M           F555W           F606W           F625W           F775W           F814W          F850LP

            9980.     5.955487E-7     1.425516E-6     5.058047E-6     1.333037E-6     1.989328E-7     4.043349E-7     8.661420E-7     7.204328E-6      0.06551848
           9980.5     5.954363E-7     1.425314E-6     4.962692E-6     1.332969E-6     1.977113E-7     4.054658E-7     8.749971E-7     7.098101E-6      0.06544579
            9981.     5.953230E-7     1.425111E-6     4.867527E-6     1.332898E-6     1.964920E-7     4.065936E-7     8.838317E-7     6.992082E-6      0.06537312
           9981.5     5.952084E-7     1.424904E-6     4.772549E-6     1.332825E-6     1.952748E-7     4.077182E-7     8.926459E-7     6.886267E-6      0.06530044
            9982.     5.950930E-7     1.424695E-6     4.677760E-6     1.332749E-6     1.940597E-7     4.088394E-7     9.014396E-7     6.780661E-6      0.06522779
           9982.5     5.949763E-7     1.424483E-6     4.583159E-6     1.332670E-6     1.928468E-7     4.099574E-7     9.102130E-7     6.675260E-6      0.06515514
            9983.     5.948586E-7     1.424268E-6     4.488747E-6     1.332588E-6     1.916360E-7     4.110721E-7     9.189660E-7     6.570066E-6      0.06508251
           9983.5     5.947400E-7     1.424051E-6     4.394523E-6     1.332504E-6     1.904273E-7     4.121837E-7     9.276986E-7     6.465079E-6      0.06500988
            9984.     5.946200E-7     1.423831E-6     4.300487E-6     1.332417E-6     1.892207E-7     4.132919E-7     9.364105E-7     6.360297E-6      0.06493725
           9984.5     5.944991E-7     1.423608E-6     4.206639E-6     1.332327E-6     1.880162E-7     4.143969E-7     9.451022E-7     6.255722E-6      0.06486463
            9985.     5.943772E-7     1.423383E-6     4.112981E-6     1.332234E-6     1.868138E-7     4.154986E-7     9.537735E-7     6.151354E-6      0.06479203
           9985.5     5.942541E-7     1.423155E-6     4.019510E-6     1.332138E-6     1.856136E-7     4.165971E-7     9.624242E-7     6.047191E-6      0.06471943
            9986.     5.941300E-7     1.422924E-6     3.926229E-6     1.332040E-6     1.844155E-7     4.176924E-7     9.710546E-7     5.943236E-6      0.06464684
           9986.5     5.940049E-7     1.422690E-6     3.833135E-6     1.331939E-6     1.832195E-7     4.187843E-7     9.796645E-7     5.839487E-6      0.06457426
            9987.     5.938787E-7     1.422454E-6     3.740230E-6     1.331835E-6     1.820256E-7     4.198731E-7     9.882542E-7     5.735945E-6       0.0645017
           9987.5     5.937513E-7     1.422215E-6     3.647513E-6     1.331728E-6     1.808339E-7     4.209586E-7     9.968232E-7     5.632609E-6      0.06442912
            9988.     5.936228E-7     1.421973E-6     3.554984E-6     1.331619E-6     1.796442E-7     4.220408E-7     1.005372E-6     5.529479E-6      0.06435657
           9988.5     5.934935E-7     1.421729E-6     3.462645E-6     1.331507E-6     1.784567E-7     4.231198E-7     1.013900E-6     5.426556E-6      0.06428402
            9989.     5.933628E-7     1.421482E-6     3.370493E-6     1.331391E-6     1.772712E-7     4.241954E-7     1.022408E-6     5.323839E-6      0.06421147
           9989.5     5.932312E-7     1.421232E-6     3.278530E-6     1.331274E-6     1.760880E-7     4.252680E-7     1.030895E-6     5.221329E-6      0.06413895
            9990.     5.930985E-7     1.420980E-6     3.186755E-6     1.331153E-6     1.749068E-7     4.263372E-7     1.039362E-6     5.119025E-6      0.06406642
           9990.5     5.929733E-7     1.420745E-6     3.095213E-6     1.331049E-6     1.737303E-7     4.274092E-7     1.033465E-6     5.016999E-6      0.06399482
            9991.     5.928468E-7     1.420507E-6     3.003857E-6     1.330941E-6     1.725558E-7     4.284780E-7     1.027578E-6     4.915177E-6      0.06392322
           9991.5     5.927194E-7     1.420267E-6     2.912686E-6     1.330831E-6     1.713833E-7     4.295436E-7     1.021700E-6     4.813558E-6      0.06385163
            9992.     5.925908E-7     1.420023E-6     2.821701E-6     1.330718E-6     1.702130E-7     4.306060E-7     1.015833E-6     4.712142E-6      0.06378005
           9992.5     5.924611E-7     1.419778E-6     2.730902E-6     1.330603E-6     1.690448E-7     4.316651E-7     1.009976E-6     4.610931E-6      0.06370846
            9993.     5.923304E-7     1.419529E-6     2.640289E-6     1.330484E-6     1.678787E-7     4.327210E-7     1.004129E-6     4.509922E-6      0.06363689
           9993.5     5.921987E-7     1.419278E-6     2.549862E-6     1.330363E-6     1.667146E-7     4.337737E-7     9.982923E-7     4.409118E-6      0.06356533
            9994.     5.920658E-7     1.419024E-6     2.459620E-6     1.330239E-6     1.655526E-7     4.348231E-7     9.924654E-7     4.308517E-6      0.06349377
           9994.5     5.919320E-7     1.418767E-6     2.369565E-6     1.330113E-6     1.643927E-7     4.358694E-7     9.866487E-7     4.208120E-6       0.0634222
            9995.     5.917969E-7     1.418508E-6     2.279696E-6     1.329983E-6     1.632350E-7     4.369124E-7     9.808422E-7     4.107927E-6      0.06335067
           9995.5     5.916608E-7     1.418245E-6     2.190012E-6     1.329851E-6     1.620792E-7     4.379522E-7     9.750456E-7     4.007937E-6      0.06327912
            9996.     5.915236E-7     1.417981E-6     2.100515E-6     1.329716E-6     1.609256E-7     4.389888E-7     9.692593E-7     3.908151E-6      0.06320759
           9996.5     5.913855E-7     1.417713E-6     2.011203E-6     1.329578E-6     1.597741E-7     4.400221E-7     9.634829E-7     3.808568E-6      0.06313606
            9997.     5.912461E-7     1.417443E-6     1.922077E-6     1.329437E-6     1.586246E-7     4.410522E-7     9.577167E-7     3.709189E-6      0.06306454
           9997.5     5.911058E-7     1.417170E-6     1.833138E-6     1.329294E-6     1.574773E-7     4.420792E-7     9.519607E-7     3.610015E-6      0.06299302
            9998.     5.909644E-7     1.416894E-6     1.744384E-6     1.329147E-6     1.563320E-7     4.431028E-7     9.462146E-7     3.511043E-6      0.06292151
           9998.5     5.908217E-7     1.416616E-6     1.655816E-6     1.328998E-6     1.551888E-7     4.441233E-7     9.404787E-7     3.412275E-6      0.06285001
            9999.     5.906782E-7     1.416334E-6     1.567434E-6     1.328846E-6     1.540477E-7     4.451405E-7     9.347528E-7     3.313712E-6      0.06277852
           9999.5     5.905335E-7     1.416051E-6     1.479238E-6     1.328692E-6     1.529087E-7     4.461545E-7     9.290371E-7     3.215352E-6      0.06270702
           10000.     5.903878E-7     1.415764E-6     1.391228E-6     1.328534E-6     1.517718E-7     4.471652E-7     9.233315E-7     3.117195E-6      0.06263554
          10000.5     5.902413E-7     1.418282E-6     1.401410E-6     1.331552E-6     1.541056E-7     4.482842E-7     9.178640E-7     3.111538E-6      0.06257962
           10001.     5.900945E-7     1.420795E-6     1.411572E-6     1.334564E-6     1.564353E-7     4.494009E-7     9.124046E-7     3.105886E-6      0.06252372
          10001.5     5.899470E-7     1.423301E-6     1.421716E-6     1.337568E-6     1.587609E-7     4.505149E-7     9.069529E-7     3.100239E-6      0.06246781
           10002.     5.897987E-7     1.425801E-6     1.431841E-6     1.340566E-6     1.610824E-7     4.516264E-7     9.015088E-7     3.094597E-6      0.06241191
          10002.5     5.896501E-7     1.428295E-6     1.441947E-6     1.343556E-6     1.633999E-7     4.527355E-7     8.960727E-7     3.088960E-6      0.06235601
           10003.     5.895009E-7     1.430782E-6     1.452035E-6     1.346540E-6     1.657133E-7     4.538422E-7     8.906443E-7     3.083328E-6      0.06230013
          10003.5     5.893511E-7     1.433264E-6     1.462103E-6     1.349518E-6     1.680226E-7     4.549464E-7     8.852239E-7     3.077702E-6      0.06224425
           10004.     5.892007E-7     1.435739E-6     1.472153E-6     1.352488E-6     1.703279E-7     4.560481E-7     8.798110E-7     3.072080E-6      0.06218838
          10004.5     5.890498E-7     1.438209E-6     1.482184E-6     1.355451E-6     1.726290E-7     4.571473E-7     8.744061E-7     3.066464E-6      0.06213252
           10005.     5.888984E-7     1.440672E-6     1.492197E-6     1.358408E-6     1.749261E-7     4.582442E-7     8.690089E-7     3.060852E-6      0.06207666
          10005.5     5.887464E-7     1.443129E-6     1.502190E-6     1.361358E-6     1.772192E-7     4.593385E-7     8.636196E-7     3.055246E-6      0.06202081
           10006.     5.885937E-7     1.445580E-6     1.512165E-6     1.364301E-6     1.795081E-7     4.604303E-7     8.582379E-7     3.049645E-6      0.06196496
          10006.5     5.884405E-7     1.448025E-6     1.522121E-6     1.367237E-6     1.817929E-7     4.615196E-7     8.528642E-7     3.044049E-6      0.06190912
           10007.     5.882868E-7     1.450464E-6     1.532058E-6     1.370166E-6     1.840737E-7     4.626066E-7     8.474982E-7     3.038458E-6      0.06185329
          10007.5     5.881324E-7     1.452897E-6     1.541976E-6     1.373089E-6     1.863504E-7     4.636911E-7     8.421401E-7     3.032872E-6      0.06179747
           10008.     5.879776E-7     1.455323E-6     1.551876E-6     1.376004E-6     1.886231E-7     4.647730E-7     8.367897E-7     3.027292E-6      0.06174165
          10008.5     5.878221E-7     1.457744E-6     1.561756E-6     1.378913E-6     1.908916E-7     4.658525E-7     8.314470E-7     3.021716E-6      0.06168584
           10009.     5.876660E-7     1.460158E-6     1.571619E-6     1.381815E-6     1.931561E-7     4.669295E-7     8.261123E-7     3.016145E-6      0.06163004
          10009.5     5.875095E-7     1.462567E-6     1.581462E-6     1.384711E-6     1.954165E-7     4.680041E-7     8.207853E-7     3.010580E-6      0.06157425
           10010.     5.873522E-7     1.464969E-6     1.591286E-6     1.387599E-6     1.976728E-7     4.690762E-7     8.154661E-7     3.005020E-6      0.06151846
          10010.5     5.871859E-7     1.467343E-6     1.601068E-6     1.390460E-6     1.999221E-7     4.701389E-7     8.101426E-7     2.999420E-6      0.06146177
           10011.     5.870190E-7     1.469711E-6     1.610831E-6     1.393314E-6     2.021673E-7     4.711992E-7     8.048274E-7     2.993826E-6      0.06140509
          10011.5     5.868515E-7     1.472073E-6     1.620576E-6     1.396161E-6     2.044083E-7     4.722569E-7     7.995199E-7     2.988237E-6      0.06134842
           10012.     5.866835E-7     1.474429E-6     1.630301E-6     1.399002E-6     2.066452E-7     4.733121E-7     7.942206E-7     2.982654E-6      0.06129177
          10012.5     5.865149E-7     1.476779E-6     1.640006E-6     1.401835E-6     2.088779E-7     4.743649E-7     7.889291E-7     2.977076E-6      0.06123511
           10013.     5.863457E-7     1.479122E-6     1.649693E-6     1.404662E-6     2.111065E-7     4.754151E-7     7.836455E-7     2.971503E-6      0.06117847
          10013.5     5.861760E-7     1.481460E-6     1.659361E-6     1.407482E-6     2.133310E-7     4.764628E-7     7.783698E-7     2.965935E-6      0.06112183
           10014.     5.860057E-7     1.483791E-6     1.669009E-6     1.410295E-6     2.155513E-7     4.775080E-7     7.731022E-7     2.960373E-6       0.0610652
          10014.5     5.858348E-7     1.486116E-6     1.678639E-6     1.413100E-6     2.177675E-7     4.785508E-7     7.678426E-7     2.954815E-6      0.06100858
           10015.     5.856634E-7     1.488435E-6     1.688249E-6     1.415899E-6     2.199795E-7     4.795910E-7     7.625908E-7     2.949264E-6      0.06095197
          10015.5     5.854914E-7     1.490747E-6     1.697841E-6     1.418691E-6     2.221874E-7     4.806287E-7     7.573470E-7     2.943716E-6      0.06089536
           10016.     5.853188E-7     1.493054E-6     1.707413E-6     1.421476E-6     2.243911E-7     4.816640E-7     7.521110E-7     2.938175E-6      0.06083877
          10016.5     5.851458E-7     1.495354E-6     1.716967E-6     1.424254E-6     2.265907E-7     4.826967E-7     7.468831E-7     2.932639E-6      0.06078219
           10017.     5.849721E-7     1.497648E-6     1.726501E-6     1.427026E-6     2.287862E-7     4.837269E-7     7.416633E-7     2.927108E-6      0.06072561
          10017.5     5.847978E-7     1.499936E-6     1.736016E-6     1.429790E-6     2.309775E-7     4.847547E-7     7.364512E-7     2.921583E-6      0.06066904
           10018.     5.846231E-7     1.502217E-6     1.745512E-6     1.432548E-6     2.331647E-7     4.857799E-7     7.312472E-7     2.916062E-6      0.06061248
          10018.5     5.844477E-7     1.504493E-6     1.754989E-6     1.435298E-6     2.353478E-7     4.868027E-7     7.260510E-7     2.910547E-6      0.06055593
           10019.     5.842718E-7     1.506762E-6     1.764447E-6     1.438042E-6     2.375267E-7     4.878229E-7     7.208628E-7     2.905037E-6      0.06049939
          10019.5     5.840953E-7     1.509026E-6     1.773886E-6     1.440779E-6     2.397014E-7     4.888407E-7     7.156827E-7     2.899533E-6      0.06044286
           10020.     5.839183E-7     1.511282E-6     1.783306E-6     1.443509E-6     2.418721E-7     4.898559E-7     7.105103E-7     2.894034E-6      0.06038633
          10020.5     5.837670E-7     1.513602E-6     1.792788E-6     1.446297E-6     2.440496E-7     4.908908E-7     7.053778E-7     2.888670E-6      0.06033958
           10021.     5.836153E-7     1.515915E-6     1.802252E-6     1.449079E-6     2.462232E-7     4.919233E-7     7.002528E-7     2.883311E-6      0.06029283
          10021.5     5.834630E-7     1.518222E-6     1.811697E-6     1.451854E-6     2.483929E-7     4.929536E-7     6.951355E-7     2.877958E-6      0.06024607
           10022.     5.833100E-7     1.520523E-6     1.821125E-6     1.454623E-6     2.505585E-7     4.939814E-7     6.900255E-7     2.872609E-6      0.06019929
          10022.5     5.831565E-7     1.522819E-6     1.830534E-6     1.457384E-6     2.527203E-7     4.950067E-7     6.849230E-7     2.867265E-6      0.06015251
           10023.     5.830024E-7     1.525108E-6     1.839925E-6     1.460140E-6     2.548781E-7     4.960297E-7     6.798280E-7     2.861925E-6      0.06010572
          10023.5     5.828479E-7     1.527392E-6     1.849297E-6     1.462888E-6     2.570319E-7     4.970501E-7     6.747404E-7     2.856590E-6      0.06005893
           10024.     5.826926E-7     1.529669E-6     1.858652E-6     1.465630E-6     2.591819E-7     4.980683E-7     6.696604E-7     2.851261E-6      0.06001212
          10024.5     5.825368E-7     1.531940E-6     1.867988E-6     1.468365E-6     2.613279E-7     4.990840E-7     6.645878E-7     2.845935E-6      0.05996531
           10025.     5.823804E-7     1.534206E-6     1.877306E-6     1.471094E-6     2.634699E-7     5.000973E-7     6.595228E-7     2.840615E-6       0.0599185
          10025.5     5.822234E-7     1.536465E-6     1.886606E-6     1.473816E-6     2.656080E-7     5.011082E-7     6.544652E-7     2.835299E-6      0.05987167
           10026.     5.820659E-7     1.538719E-6     1.895888E-6     1.476531E-6     2.677421E-7     5.021167E-7     6.494150E-7     2.829988E-6      0.05982482
          10026.5     5.819078E-7     1.540967E-6     1.905151E-6     1.479240E-6     2.698723E-7     5.031229E-7     6.443725E-7     2.824683E-6      0.05977799
